enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,min_company_size,max_company_size,avg_company_size,is_avg_nan
3200,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,Pvt Ltd,4,29,0.0,,,74.5,True
4695,city_104,0.924,Male,Has relevent experience,Full time course,High School,STEM,6,Pvt Ltd,3,23,0.0,1.0,10.0,5.5,False
7415,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,5,8,0.0,,,74.5,True
19047,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,36,0.0,1.0,10.0,5.5,False
27555,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,47,0.0,,,74.5,True
11214,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,1,106,1.0,50.0,99.0,74.5,False
900,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,Pvt Ltd,3,75,0.0,10.0,49.0,29.5,False
4175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Public Sector,5,164,1.0,100.0,500.0,300.0,False
31113,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,Pvt Ltd,1,4,1.0,,,74.5,True
12285,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,0,28,1.0,,,74.5,True
32226,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,12,Pvt Ltd,2,47,0.0,1000.0,4999.0,2999.5,False
2655,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,0,Early Stage Startup,1,68,0.0,1.0,10.0,5.5,False
4565,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,0,31,0.0,,,74.5,True
16427,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,0,161,1.0,,,74.5,True
1656,city_99,0.915,Non disclosure,No relevent experience,Full time course,High School,STEM,10,Pvt Ltd,1,97,0.0,10000.0,20000.0,15000.0,False
13977,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,5,45,0.0,100.0,500.0,300.0,False
19515,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,0,6,1.0,,,74.5,True
25932,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,Pvt Ltd,1,90,0.0,1000.0,4999.0,2999.5,False
31924,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,7,Pvt Ltd,1,75,1.0,1.0,10.0,5.5,False
33257,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,54,0.0,,,74.5,True
23151,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Other,1,52,0.0,1000.0,4999.0,2999.5,False
10294,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,4,4,1.0,100.0,500.0,300.0,False
25130,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,2,61,0.0,100.0,500.0,300.0,False
31716,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,0,62,1.0,,,74.5,True
28892,city_71,0.884,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,2,92,0.0,500.0,999.0,749.5,False
15642,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,124,0.0,1000.0,4999.0,2999.5,False
12326,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,1,10,0.0,1.0,10.0,5.5,False
26292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,20,0.0,50.0,99.0,74.5,False
25913,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,2,54,0.0,10000.0,20000.0,15000.0,False
10745,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Funded Startup,3,160,1.0,100.0,500.0,300.0,False
5760,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,220,0.0,50.0,99.0,74.5,False
3937,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,Funded Startup,1,45,0.0,10.0,49.0,29.5,False
12929,city_103,0.92,Male,Has relevent experience,Part time course,High School,STEM,2,Pvt Ltd,1,112,0.0,1.0,10.0,5.5,False
31523,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,25,0.0,50.0,99.0,74.5,False
10962,city_136,0.897,Non disclosure,No relevent experience,no_enrollment,Phd,STEM,21,NGO,5,11,0.0,10000.0,20000.0,15000.0,False
16406,city_145,0.555,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,78,0.0,10.0,49.0,29.5,False
31424,city_160,0.92,Non disclosure,No relevent experience,Full time course,High School,STEM,10,Pvt Ltd,1,82,1.0,,,74.5,True
414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,21,Pvt Ltd,5,47,0.0,50.0,99.0,74.5,False
1740,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Funded Startup,4,26,0.0,50.0,99.0,74.5,False
24802,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,18,Pvt Ltd,0,7,0.0,10.0,49.0,29.5,False
24890,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,NGO,1,26,0.0,1.0,10.0,5.5,False
693,city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,2,Pvt Ltd,0,18,0.0,,,74.5,True
26434,city_64,0.6659999999999999,Male,No relevent experience,Part time course,Graduate,STEM,3,Pvt Ltd,1,53,0.0,,,74.5,True
25830,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,36,0.0,,,74.5,True
14265,city_103,0.92,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,1,108,1.0,,,74.5,True
12329,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Funded Startup,1,24,0.0,100.0,500.0,300.0,False
27170,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0,Pvt Ltd,2,23,1.0,,,74.5,True
19627,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,4,32,0.0,10.0,49.0,29.5,False
11513,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,3,21,0.0,50.0,99.0,74.5,False
31895,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,1,70,1.0,,,74.5,True
11695,city_16,0.91,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,32,0.0,1.0,10.0,5.5,False
19757,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,42,0.0,10000.0,20000.0,15000.0,False
15322,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,7,0.0,50.0,99.0,74.5,False
9536,city_30,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Pvt Ltd,0,47,0.0,100.0,500.0,300.0,False
7307,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,51,0.0,5000.0,9999.0,7499.5,False
22768,city_71,0.884,Non disclosure,Has relevent experience,no_enrollment,High School,STEM,21,Pvt Ltd,1,66,0.0,100.0,500.0,300.0,False
5121,city_103,0.92,Non disclosure,No relevent experience,Full time course,Masters,STEM,5,Public Sector,1,196,0.0,,,74.5,True
16750,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,72,0.0,,,74.5,True
25337,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,154,0.0,50.0,99.0,74.5,False
1759,city_160,0.92,Non disclosure,No relevent experience,no_enrollment,High School,STEM,2,Pvt Ltd,1,153,0.0,10000.0,20000.0,15000.0,False
20638,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,1,40,1.0,100.0,500.0,300.0,False
25470,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,21,Pvt Ltd,3,11,0.0,1.0,10.0,5.5,False
26173,city_19,0.682,Male,No relevent experience,no_enrollment,High School,STEM,0,Pvt Ltd,0,51,0.0,,,74.5,True
9773,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Early Stage Startup,4,94,0.0,1.0,10.0,5.5,False
10513,city_14,0.698,Male,No relevent experience,Full time course,Masters,STEM,2,Pvt Ltd,2,9,0.0,,,74.5,True
22916,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,3,27,0.0,10000.0,20000.0,15000.0,False
4496,city_99,0.915,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,74,0.0,50.0,99.0,74.5,False
31176,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Pvt Ltd,5,57,0.0,50.0,99.0,74.5,False
2426,city_83,0.923,Non disclosure,Has relevent experience,no_enrollment,Graduate,Arts,11,Pvt Ltd,5,7,0.0,100.0,500.0,300.0,False
24302,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Funded Startup,2,11,0.0,10.0,49.0,29.5,False
23805,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Pvt Ltd,2,19,0.0,500.0,999.0,749.5,False
33141,city_99,0.915,Male,Has relevent experience,no_enrollment,High School,STEM,10,Pvt Ltd,2,140,0.0,10.0,49.0,29.5,False
20531,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Pvt Ltd,5,41,0.0,5000.0,9999.0,7499.5,False
3178,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,5,78,0.0,10000.0,20000.0,15000.0,False
33349,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,2,Early Stage Startup,2,20,0.0,10.0,49.0,29.5,False
9589,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,5,19,0.0,10000.0,20000.0,15000.0,False
489,city_106,0.698,Non disclosure,Has relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,0,5,0.0,,,74.5,True
26973,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,1,100,1.0,10000.0,20000.0,15000.0,False
8671,city_53,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,1,8,0.0,1.0,10.0,5.5,False
2214,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,3,89,0.0,5000.0,9999.0,7499.5,False
6681,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,Pvt Ltd,1,80,1.0,500.0,999.0,749.5,False
14154,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,Masters,STEM,14,Public Sector,5,66,1.0,5000.0,9999.0,7499.5,False
19054,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,High School,STEM,8,Pvt Ltd,1,46,0.0,1.0,10.0,5.5,False
8520,city_36,0.893,Non disclosure,Has relevent experience,no_enrollment,High School,STEM,14,Pvt Ltd,2,51,0.0,,,74.5,True
30772,city_180,0.698,Male,No relevent experience,no_enrollment,Masters,Other,9,Pvt Ltd,5,24,0.0,,,74.5,True
19823,city_78,0.579,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,37,0.0,10.0,49.0,29.5,False
18705,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,STEM,9,Pvt Ltd,2,100,0.0,100.0,500.0,300.0,False
25534,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,140,0.0,10.0,49.0,29.5,False
6192,city_65,0.802,Male,No relevent experience,Full time course,High School,STEM,4,Pvt Ltd,0,43,0.0,,,74.5,True
12451,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,1,67,0.0,10000.0,20000.0,15000.0,False
11967,city_37,0.794,Non disclosure,No relevent experience,Full time course,High School,STEM,6,Pvt Ltd,1,74,0.0,50.0,99.0,74.5,False
10023,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,3,6,0.0,10000.0,20000.0,15000.0,False
725,city_23,0.899,Non disclosure,No relevent experience,no_enrollment,High School,STEM,1,Pvt Ltd,0,47,1.0,,,74.5,True
25333,city_136,0.897,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,0,15,0.0,5000.0,9999.0,7499.5,False
2986,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,21,Pvt Ltd,5,36,0.0,,,74.5,True
24461,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Pvt Ltd,1,81,0.0,50.0,99.0,74.5,False
18545,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,4,Public Sector,2,7,0.0,100.0,500.0,300.0,False
9613,city_36,0.893,Male,Has relevent experience,Full time course,High School,STEM,6,Pvt Ltd,2,81,0.0,100.0,500.0,300.0,False
12602,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Pvt Ltd,2,68,0.0,10000.0,20000.0,15000.0,False
32621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Pvt Ltd,1,44,0.0,10000.0,20000.0,15000.0,False
8199,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,3,Pvt Ltd,1,158,0.0,,,74.5,True
24269,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,STEM,19,Pvt Ltd,2,7,1.0,1.0,10.0,5.5,False
30463,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,22,0.0,10.0,49.0,29.5,False
19150,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,6,1.0,,,74.5,True
25379,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,2,Public Sector,2,30,1.0,100.0,500.0,300.0,False
19101,city_16,0.91,Non disclosure,No relevent experience,no_enrollment,High School,STEM,2,Pvt Ltd,0,140,0.0,,,74.5,True
23370,city_14,0.698,Non disclosure,No relevent experience,Full time course,Masters,STEM,4,Pvt Ltd,0,17,1.0,,,74.5,True
26701,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,5,106,0.0,5000.0,9999.0,7499.5,False
28300,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,117,1.0,,,74.5,True
4413,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,31,0.0,1.0,10.0,5.5,False
24300,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,2,20,0.0,100.0,500.0,300.0,False
25633,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,STEM,2,Pvt Ltd,0,7,1.0,100.0,500.0,300.0,False
22317,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,1,5,0.0,1.0,10.0,5.5,False
32006,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,Pvt Ltd,1,52,0.0,10000.0,20000.0,15000.0,False
5798,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,2,6,0.0,50.0,99.0,74.5,False
31761,city_74,0.579,Non disclosure,No relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,145,0.0,,,74.5,True
17199,city_23,0.899,Non disclosure,Has relevent experience,Part time course,Graduate,STEM,11,Pvt Ltd,2,151,0.0,50.0,99.0,74.5,False
13754,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,69,0.0,50.0,99.0,74.5,False
1824,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,STEM,5,Pvt Ltd,0,100,0.0,,,74.5,True
1487,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,3,15,0.0,50.0,99.0,74.5,False
3953,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,Pvt Ltd,1,42,0.0,100.0,500.0,300.0,False
32900,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,2,55,1.0,10000.0,20000.0,15000.0,False
17567,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,1,172,0.0,100.0,500.0,300.0,False
11838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,2,16,0.0,10000.0,20000.0,15000.0,False
689,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,5,27,1.0,10000.0,20000.0,15000.0,False
26864,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,34,0.0,,,74.5,True
4499,city_61,0.913,Male,No relevent experience,no_enrollment,Phd,STEM,21,NGO,2,70,0.0,100.0,500.0,300.0,False
27811,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,5,136,0.0,5000.0,9999.0,7499.5,False
29944,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,1,52,1.0,,,74.5,True
7072,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,4,167,0.0,100.0,500.0,300.0,False
1872,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,46,0.0,10000.0,20000.0,15000.0,False
28420,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,3,98,0.0,,,74.5,True
18339,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,1,80,1.0,50.0,99.0,74.5,False
31567,city_10,0.895,Male,Has relevent experience,no_enrollment,High School,STEM,21,Pvt Ltd,5,22,0.0,,,74.5,True
21317,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Public Sector,5,41,0.0,1000.0,4999.0,2999.5,False
8691,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,4,0.0,1000.0,4999.0,2999.5,False
8683,city_114,0.926,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,62,0.0,10.0,49.0,29.5,False
28400,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,5,166,1.0,50.0,99.0,74.5,False
1841,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,2,61,1.0,50.0,99.0,74.5,False
23507,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,3,Funded Startup,1,9,1.0,50.0,99.0,74.5,False
8307,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,No Major,21,Pvt Ltd,5,21,0.0,100.0,500.0,300.0,False
29934,city_98,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,1,23,0.0,,,74.5,True
31027,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,19,Pvt Ltd,5,19,1.0,10.0,49.0,29.5,False
9939,city_160,0.92,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,19,Pvt Ltd,5,56,1.0,100.0,500.0,300.0,False
8543,city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,0,23,1.0,,,74.5,True
3416,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,2,112,0.0,10.0,49.0,29.5,False
25770,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,Pvt Ltd,0,82,0.0,10000.0,20000.0,15000.0,False
27826,city_115,0.789,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,4,36,0.0,10000.0,20000.0,15000.0,False
26052,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Masters,STEM,0,Public Sector,1,7,0.0,100.0,500.0,300.0,False
9155,city_28,0.939,Male,Has relevent experience,no_enrollment,High School,STEM,8,Funded Startup,3,6,0.0,10.0,49.0,29.5,False
14795,city_136,0.897,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,8,Early Stage Startup,1,162,0.0,10.0,49.0,29.5,False
32722,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Pvt Ltd,5,42,0.0,50.0,99.0,74.5,False
9698,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,5,143,0.0,10.0,49.0,29.5,False
10105,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,2,8,1.0,,,74.5,True
15301,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Pvt Ltd,2,192,0.0,10000.0,20000.0,15000.0,False
16500,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,84,1.0,100.0,500.0,300.0,False
20604,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,21,Pvt Ltd,5,142,0.0,10000.0,20000.0,15000.0,False
29237,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,78,0.0,100.0,500.0,300.0,False
33317,city_61,0.913,Male,No relevent experience,no_enrollment,High School,STEM,2,Pvt Ltd,2,258,0.0,,,74.5,True
5774,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,5,11,0.0,100.0,500.0,300.0,False
8005,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,2,35,1.0,50.0,99.0,74.5,False
26437,city_103,0.92,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,139,1.0,,,74.5,True
5293,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,0,151,1.0,,,74.5,True
24950,city_142,0.727,Male,No relevent experience,Part time course,Graduate,STEM,2,Pvt Ltd,1,103,0.0,,,74.5,True
30305,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,68,0.0,50.0,99.0,74.5,False
26150,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,6,Pvt Ltd,0,1,1.0,,,74.5,True
12480,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,1,170,0.0,,,74.5,True
11409,city_75,0.939,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,21,0.0,100.0,500.0,300.0,False
32772,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,Pvt Ltd,1,61,1.0,,,74.5,True
755,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,Pvt Ltd,1,25,1.0,5000.0,9999.0,7499.5,False
33368,city_61,0.913,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,3,154,0.0,100.0,500.0,300.0,False
